account,total_sent,avg_sent,max_sent,std_sent,n_sent,total_recv,avg_recv,max_recv,std_recv,n_recv,unique_dest,unique_source,drain_rate,tx_count,passthrough_ratio,fanout_ratio,degree_ratio,round_tx_count,small_round_tx_rate,cashout_rate,out_degree,in_degree,pagerank,betweenness,clustering,component_size,degree_ratio_graph,active_days,max_gap_days,burst_ratio,weekly_cv,max_weekly_txns,mean_weekly_txns,tx_velocity_1d,tx_velocity_7d,tx_velocity_30d,sudden_wakeup,small_round_txns,is_fraud
ACC001052,1836.25,459.0625,724.16,307.70990888335075,4.0,10101.189999999999,1683.5316666666665,3825.09,1351.1994494731955,6.0,4.0,6.0,0.0,10.0,0.18178551238202773,0.9999997500000625,0.7142857142857143,0.0,0.0,0.0,4,6,0.0001311694964948056,0.0,0.0,5000,0.7142857142857143,155,36.969907407407405,1.6,0.3703280399090206,2,1.25,1,1,1,0,0,0
ACC001053,30603.78,3060.3779999999997,10904.04,3635.1185532090212,10.0,27578.7,2757.87,10370.25,3299.007028637557,10.0,10.0,10.0,0.0,20.0,1.109688999078648,0.99999990000001,1.0,0.0,0.0,0.0,10,10,0.00019453534790569464,0.00010304121648659465,9.10100296498637e-06,5000,1.0,175,24.85297453703704,2.25,0.5428101483418094,3,1.3333333333333333,1,1,4,0,0,0
ACC001054,26540.6,2041.5846153846153,13192.21,3646.552356511136,13.0,52520.990000000005,5252.099,40086.16,12329.03939777724,10.0,13.0,10.0,0.0,23.0,0.505333201059132,0.9999999230769291,1.2727272727272727,0.0,0.0,0.0,13,10,0.0002335858560720533,0.0014215686274509805,0.0,5000,1.2727272727272727,134,23.806157407407408,1.8260869565217392,0.3855013788205702,3,1.6428571428571428,1,2,3,0,0,0
ACC001055,20970.67,2621.33375,6403.36,2739.3174915292707,8.0,9499.150000000001,2374.7875000000004,4538.09,1533.60823690135,4.0,8.0,4.0,0.0,12.0,2.20763647250463,0.9999998750000157,1.8,0.0,0.0,0.0,8,4,8.227229086799014e-05,0.0,0.0,5000,1.8,161,48.107280092592596,1.5,0.375,2,1.3333333333333333,1,1,1,0,0,0
ACC001056,1541.0900000000001,308.218,996.07,388.10212131602685,5.0,3379.96,563.3266666666667,1380.39,517.7961509191302,6.0,5.0,6.0,0.0,11.0,0.4559491826956683,0.99999980000004,0.8571428571428571,0.0,0.0,0.0,5,6,7.775287378883387e-05,0.000663265306122449,6.987045922107931e-06,5000,0.8571428571428571,113,21.610081018518517,1.8181818181818181,0.28747978728803447,2,1.1,1,1,1,0,0,0
ACC001057,27475.010000000002,5495.002,22893.46,9739.642606767971,5.0,58270.14,5827.014,45252.67,13924.524096278798,10.0,5.0,10.0,0.0,15.0,0.47151096598581177,0.99999980000004,0.5454545454545454,0.0,0.0,0.0,5,10,0.0003630562088567703,0.00016906762705082032,0.0,5000,0.5454545454545454,168,30.691979166666666,2.4,0.4972652484064488,3,1.25,1,1,1,0,0,0
ACC001058,7472.24,934.03,3615.64,1235.646783799596,8.0,13132.099999999999,2188.683333333333,6996.15,2879.1300923276576,6.0,8.0,6.0,0.0,14.0,0.569005718767828,0.9999998750000157,1.2857142857142858,0.0,0.0,0.0,8,6,0.0002572178032701444,0.0007102841136454582,5.785269689698617e-06,5000,1.2857142857142858,152,36.20483796296296,1.7142857142857142,0.3336424046406527,2,1.1666666666666667,1,2,4,0,0,0
ACC001059,4908.85,1636.2833333333335,3472.62,1590.6777187832026,3.0,42511.729999999996,7085.288333333333,39876.13,16069.979216983967,6.0,3.0,6.0,0.0,9.0,0.11547048308512804,0.9999996666667778,0.5714285714285714,0.0,0.0,0.0,3,6,0.0002677778025998056,1.0004001600640257e-06,0.0,5000,0.5714285714285714,163,53.713171296296295,1.0,0.0,1,1.0,1,1,1,0,0,0
ACC001060,9105.24,1300.7485714285715,4191.77,1465.540570704528,7.0,40284.99,5754.998571428571,21525.0,8751.340862813402,7.0,7.0,7.0,0.0,14.0,0.22602065930198764,0.9999998571428775,1.0,0.0,0.0,0.0,7,7,0.00024012354875042636,0.0004836105296389913,7.482389121150967e-06,5000,1.0,176,28.605300925925928,1.7142857142857142,0.33364240464065276,2,1.1666666666666667,1,1,2,0,0,0
ACC001061,36434.61,3312.2372727272727,17440.63,5227.7822474450695,11.0,8403.2,1400.5333333333335,2860.03,1168.4896082835596,6.0,11.0,6.0,0.0,17.0,4.335801836879307,0.9999999090909174,1.7142857142857142,0.0,0.0,0.0,11,6,0.00028962751832401217,0.001055422168867547,0.0,5000,1.7142857142857142,173,42.308252314814816,1.5294117647058822,0.36735282343519987,2,1.3076923076923077,1,1,5,0,0,0
ACC001062,6915.77,768.4188888888889,2057.51,731.4452020904308,9.0,5616.64,702.08,2947.57,987.8960422895866,8.0,9.0,8.0,0.0,17.0,1.2313002077342858,0.9999998888889013,1.1111111111111112,0.0,0.0,0.0,9,8,8.013780842543516e-05,0.0026620648259303723,0.0,5000,1.1111111111111112,155,31.983449074074073,2.1176470588235294,0.5597375019520652,3,1.4166666666666667,1,2,2,0,0,0
ACC001063,13277.31,2212.8849999999998,9262.09,3534.0973596705003,6.0,8514.07,1064.25875,3759.33,1292.4706155536546,8.0,6.0,8.0,0.0,14.0,1.5594551135286114,0.9999998333333611,0.7777777777777778,0.0,0.0,0.0,6,8,8.719392056496047e-05,0.0007252901160464186,0.0,5000,0.7777777777777778,161,29.679618055555554,1.5714285714285714,0.367006645104718,2,1.2727272727272727,1,1,2,0,0,0
ACC001064,22980.58,2089.1436363636367,8013.46,2835.218448879284,11.0,10543.91,2108.782,4513.56,2154.4798130337635,5.0,11.0,5.0,0.0,16.0,2.179512154202804,0.9999999090909174,2.0,0.0,0.0,0.0,11,5,8.564137769690286e-05,0.0013745498199279713,2.8872393400059267e-06,5000,2.0,178,53.92621527777778,1.625,0.3563048203434806,2,1.2307692307692308,1,1,1,0,0,0
ACC001065,1144.99,163.57,341.47,129.62163103947321,7.0,9114.8,911.4799999999999,1893.08,662.7904900913678,10.0,7.0,10.0,0.0,17.0,0.12561877384850806,0.9999998571428775,0.7272727272727273,0.0,0.0,0.0,7,10,0.0001277401103227639,0.0019237695078031213,0.0,5000,0.7272727272727273,157,37.579606481481484,1.1764705882352942,0.28414464208214585,2,1.7,2,2,4,0,0,0
ACC001066,6092.21,761.52625,1780.77,711.3187968422257,8.0,766.45,255.48333333333335,401.91,142.81829901428367,3.0,8.0,3.0,0.0,11.0,7.948607204711844,0.9999998750000157,2.25,0.0,0.0,0.0,8,3,6.48951591267979e-05,0.001557623049219688,6.842737626231042e-06,5000,2.25,135,27.17527777777778,1.0,0.0,1,1.0,1,1,1,0,0,0
ACC001067,52308.969999999994,8718.161666666665,50000.0,20226.049900596427,6.0,27845.12,13922.56,27738.51,19538.70386706856,2.0,6.0,2.0,0.0,8.0,1.8785686683383453,0.9999998333333611,2.3333333333333335,1.0,0.16666663888889352,0.0,6,2,5.5115019754797146e-05,0.00019707883153261306,0.0,5000,2.3333333333333335,151,42.57357638888889,1.75,0.33071891388307384,2,1.1428571428571428,1,1,1,0,0,0
ACC001068,378855.36,8419.008,18673.41,5776.29209649062,45.0,1220556.45,22191.935454545455,49570.78,14755.994197483977,55.0,23.0,10.0,0.0,100.0,0.3103956068559464,0.5111110997530867,0.8214285714285714,0.0,0.0,0.0,23,10,0.0002924824369397721,0.00016006402561024411,2.4394128599817556e-05,5000,2.1818181818181817,167,33.61975694444445,12.8,3.148112662109368,80,6.25,1,1,2,1,0,1
ACC001069,15627.31,1562.731,3881.09,1495.8791281788483,10.0,5859.0,1171.8,4030.55,1623.2605479096692,5.0,10.0,5.0,0.0,15.0,2.6672316090344372,0.99999990000001,1.8333333333333333,0.0,0.0,0.0,10,5,7.865048112969931e-05,6.802721088435374e-05,0.0,5000,1.8333333333333333,148,29.28917824074074,2.0,0.47140452079103173,3,1.5,1,1,2,0,0,0
ACC001070,12866.18,2144.3633333333332,11315.66,4510.771299180071,6.0,42967.49,8593.498,34990.84,14882.528190526635,5.0,6.0,5.0,0.0,11.0,0.29943987884096934,0.9999998333333611,1.1666666666666667,0.0,0.0,0.0,6,5,0.00027829181842020873,0.00022809123649459784,0.0,5000,1.1666666666666667,130,43.892858796296295,2.1818181818181817,0.54110822483116,3,1.375,1,2,2,0,0,0
ACC001071,72729.96,10389.994285714287,50000.0,18840.453002878196,7.0,2429.91,347.13,546.08,171.77426796040592,7.0,7.0,7.0,0.0,14.0,29.931133239531047,0.9999998571428775,1.0,1.0,0.1428571224489825,0.0,7,7,0.00017852649955894071,0.00018407362945178072,0.0,5000,1.0,170,53.244305555555556,1.4285714285714286,0.3688555567816588,2,1.4,1,1,1,0,0,0
ACC001072,16439.93,3287.986,13949.55,5977.125107326264,5.0,6106.29,1017.715,3886.3,1461.037448003986,6.0,5.0,6.0,0.0,11.0,2.6922943386749902,0.99999980000004,0.8571428571428571,0.0,0.0,0.0,5,6,6.967297426460734e-05,0.0010394157663065227,0.0,5000,0.8571428571428571,158,44.44721064814815,1.9090909090909092,0.5006882315714639,3,1.5714285714285714,1,1,3,0,0,0
ACC001073,35069.71,5009.958571428571,32038.19,11948.939429659895,7.0,28318.8,2178.369230769231,11840.31,3232.3370016430877,13.0,7.0,13.0,0.0,20.0,1.238389691609871,0.9999998571428775,0.5714285714285714,0.0,0.0,0.0,7,13,0.000450898799286282,0.0134343737494998,1.1049198280221556e-06,5000,0.5714285714285714,141,19.911643518518517,2.4,0.4618802153517006,3,1.25,2,2,3,0,0,0
ACC001074,12276.04,2046.006666666667,4637.74,2126.7287859213893,6.0,65721.11,10953.518333333333,50000.0,19383.044377332903,6.0,6.0,6.0,0.0,12.0,0.18678990661924627,0.9999998333333611,1.0,0.0,0.0,0.0,6,6,0.00016965986820572908,0.0004961984793917568,0.0,5000,1.0,159,43.39488425925926,1.5,0.375,2,1.3333333333333333,1,1,3,0,0,0
ACC001075,9020.79,1804.1580000000001,3720.44,1552.4777657570494,5.0,6825.349999999999,1365.07,4155.66,1627.6622695295237,5.0,5.0,5.0,0.0,10.0,1.321659694913571,0.99999980000004,1.0,0.0,0.0,0.0,5,5,6.591932417451044e-05,0.0008853541416566627,0.0,5000,1.0,163,55.430092592592594,1.7999999999999998,0.30000000000000004,2,1.1111111111111112,1,1,1,0,0,0
ACC001076,4796.17,599.52125,2636.09,847.8911301481628,8.0,47924.020000000004,4356.729090909092,18999.57,6136.010403037881,11.0,8.0,11.0,0.0,19.0,0.10007862445387347,0.9999998750000157,0.75,0.0,0.0,0.0,8,11,0.00040393709355033034,0.0045848339335734295,3.2041610288666217e-06,5000,0.75,160,27.308888888888887,1.4736842105263157,0.36639116912546604,2,1.3571428571428572,1,1,3,0,0,0
ACC001077,5006.12,1001.2239999999999,3758.7,1558.7867035069294,5.0,38943.369999999995,4867.921249999999,17177.28,6712.496857160078,8.0,5.0,8.0,0.0,13.0,0.12854871059878617,0.99999980000004,0.6666666666666666,0.0,0.0,0.0,5,8,0.00021871193211214017,7.102841136454582e-05,2.1686160771182854e-05,5000,0.6666666666666666,139,20.50599537037037,1.0,0.0,1,1.0,1,1,2,0,0,0
ACC001078,55486.73,6165.192222222223,50000.0,16445.2538823613,9.0,11878.130000000001,5939.0650000000005,6118.83,254.22610103999958,2.0,9.0,2.0,0.0,11.0,4.671335470762541,0.9999998888889013,3.3333333333333335,1.0,0.11111109876543349,0.0,9,2,8.121575352815089e-05,0.0,0.0,5000,3.3333333333333335,171,34.298668981481484,1.8181818181818181,0.28747978728803447,2,1.1,2,2,3,0,0,0
ACC001079,12469.54,1781.3628571428574,3971.07,1435.6695167030873,7.0,40606.88,5075.86,18727.95,6724.78706909212,8.0,7.0,8.0,0.0,15.0,0.3070794899704908,0.9999998571428775,0.8888888888888888,0.0,0.0,0.0,7,8,0.00021339865544526645,0.0,1.9554287026000115e-05,5000,0.8888888888888888,171,55.67362268518519,2.0,0.47140452079103173,3,1.5,1,1,1,0,0,0
ACC001080,4622.2,924.4399999999999,3722.84,1576.3771500659352,5.0,4603.52,657.6457142857143,2379.98,892.8996299110208,7.0,5.0,7.0,0.0,12.0,1.0040577642751507,0.99999980000004,0.75,0.0,0.0,0.0,5,7,0.00013812446659528316,0.006511604641856743,0.0,5000,0.75,163,47.8065625,1.3333333333333333,0.3563483225498992,2,1.5,1,1,2,0,0,0
ACC001081,15316.8,1531.6799999999998,6512.67,2201.7101160133584,10.0,6573.4800000000005,1314.6960000000001,4320.87,1820.5249022548414,5.0,10.0,5.0,0.0,15.0,2.3300899976374625,0.99999990000001,1.8333333333333333,0.0,0.0,0.0,10,5,0.0002602723137945056,0.002622048819527811,0.0,5000,1.8333333333333333,173,32.64892361111111,2.6,0.4807401700618653,3,1.1538461538461537,1,1,2,0,0,0
ACC001082,25396.25,4232.708333333333,10662.0,4780.39136072944,6.0,17783.95,2963.991666666667,13628.4,5283.042002480831,6.0,6.0,6.0,0.0,12.0,1.4280432636490743,0.9999998333333611,1.0,0.0,0.0,0.0,6,6,0.00023398333104017352,0.0018627450980392157,0.0,5000,1.0,121,28.99945601851852,1.5,0.375,2,1.3333333333333333,1,2,3,0,0,0
ACC001083,6512.889999999999,1085.4816666666666,2415.44,783.5950510159356,6.0,26707.08,3815.297142857143,21205.06,7780.836927202871,7.0,6.0,7.0,0.0,13.0,0.24386379940286004,0.9999998333333611,0.875,0.0,0.0,0.0,6,7,0.0002737800830563872,0.00024709883953581436,0.0,5000,0.875,165,31.58909722222222,2.3076923076923075,0.5191911982388868,3,1.3,1,1,2,0,0,0
ACC001084,8273.34,2757.78,7299.36,3944.691010611604,3.0,13853.27,1539.2522222222224,9969.34,3257.7239220496326,9.0,3.0,9.0,0.0,12.0,0.5972120661333236,0.9999996666667778,0.4,0.0,0.0,0.0,3,9,0.00012172436749142953,0.00019007603041216488,0.0,5000,0.4,139,29.34783564814815,1.6666666666666667,0.3513641844631533,2,1.2,1,1,1,0,0,0
ACC001085,14391.670000000002,2055.9528571428573,9681.7,3436.4080736029896,7.0,47122.38,5890.2975,15244.16,6009.122685602403,8.0,7.0,8.0,0.0,15.0,0.3054105076970771,0.9999998571428775,0.8888888888888888,0.0,0.0,0.0,7,8,0.0002950659579429977,0.00025610244097639057,0.0,5000,0.8888888888888888,175,42.29946759259259,1.4666666666666668,0.36998498468030955,2,1.3636363636363635,1,1,1,0,0,0
ACC001086,8428.83,1404.805,3511.66,1246.1760284767156,6.0,24704.81,4940.962,12779.45,5050.160039876954,5.0,6.0,5.0,0.0,11.0,0.34118173746969993,0.9999998333333611,1.1666666666666667,0.0,0.0,0.0,6,5,0.0002546786316366534,0.0,0.0,5000,1.1666666666666667,128,48.90880787037037,1.6363636363636362,0.36078426969062594,2,1.2222222222222223,1,1,2,0,0,0
ACC001087,51180.84,6397.605,33139.78,11377.519825264455,8.0,9681.17,1075.6855555555555,4995.0,1614.4727803226594,9.0,8.0,9.0,0.0,17.0,5.28663787483469,0.9999998750000157,0.9,0.0,0.0,0.0,8,9,0.00010374236123986511,0.0039505802320928375,4.215543275277517e-06,5000,0.9,147,22.916145833333335,1.4117647058823528,0.36347904744313214,2,1.4166666666666667,1,2,2,0,0,0
ACC001088,9746.56,1082.951111111111,4269.96,1435.276163247377,9.0,10935.75,1822.625,5640.58,2407.952696676162,6.0,9.0,6.0,0.0,15.0,0.891256658126671,0.9999998888889013,1.4285714285714286,0.0,0.0,0.0,9,6,9.66429868035488e-05,0.0033013205282112846,0.0,5000,1.4285714285714286,158,18.33457175925926,1.8666666666666667,0.24944382578492938,2,1.0714285714285714,1,2,4,0,0,0
ACC001089,324622.5,9274.92857142857,19650.55,5766.172201110514,35.0,1162221.03,23244.4206,49483.14,15625.022206340518,50.0,13.0,9.0,0.0,85.0,0.2793121890073876,0.37142856081632686,0.7058823529411765,0.0,0.0,0.0,13,9,0.00021859666774617196,0.002836134453781513,0.0,5000,1.4,139,25.364583333333332,8.823529411764707,2.749156663529841,75,8.5,1,1,1,1,0,1
ACC001090,15585.810000000001,1039.054,3407.77,1040.6838409073691,15.0,9768.800000000001,888.0727272727273,2255.73,732.9762219484464,11.0,15.0,11.0,0.0,26.0,1.5954682252072445,0.9999999333333378,1.3333333333333333,0.0,0.0,0.0,15,11,9.439920214630322e-05,0.0005242096838735495,0.0,5000,1.3333333333333333,152,28.088125,2.4615384615384617,0.5891859124654388,4,1.625,1,1,4,0,0,0
ACC001091,5122.2,731.7428571428571,3322.27,1199.4943261185008,7.0,8207.05,1367.8416666666665,3330.95,1374.8365552954526,6.0,7.0,6.0,0.0,13.0,0.6241219438623962,0.9999998571428775,1.1428571428571428,0.0,0.0,0.0,7,6,0.00016248295782175516,0.0015696278511404564,0.0,5000,1.1428571428571428,150,43.69119212962963,1.8461538461538463,0.2664693550105965,2,1.0833333333333333,1,2,2,0,0,0
ACC001092,64115.33,5828.666363636364,50000.0,14736.07476231257,11.0,43519.57,6217.081428571429,24109.0,8346.313508384861,7.0,11.0,7.0,0.0,18.0,1.4732528377124763,0.9999999090909174,1.5,1.0,0.09090908264462885,0.0,11,7,0.0005299624353156278,0.000505202080832333,0.0,5000,1.5,158,23.12273148148148,2.1666666666666665,0.46976484792466017,3,1.3846153846153846,1,1,3,0,0,0
ACC001093,20559.87,5139.9675,13988.9,5991.751889819731,4.0,6220.91,2073.6366666666668,5639.66,3094.891847291813,3.0,4.0,3.0,0.0,7.0,3.3049618137370635,0.9999997500000625,1.25,0.0,0.0,0.0,4,3,0.00011611140655778012,0.0,0.0,5000,1.25,108,65.52505787037038,1.7142857142857142,0.34992710611188255,2,1.1666666666666667,1,1,1,0,0,0
ACC001094,2746.7599999999998,549.352,2184.66,920.5985790071587,5.0,15244.07,1385.8245454545454,5758.99,1687.9191982637299,11.0,5.0,11.0,0.0,16.0,0.18018547538943433,0.99999980000004,0.5,0.0,0.0,0.0,5,11,0.00011871568583596516,0.0038365346138455386,0.0,5000,0.5,172,45.770694444444445,2.25,0.5838742081211422,3,1.3333333333333333,1,2,2,0,0,0
ACC001095,59810.15,6645.572222222222,50000.0,16374.974685161182,9.0,21050.670000000002,2105.067,7316.38,2429.4488374711664,10.0,9.0,10.0,0.0,19.0,2.8412468580410386,0.9999998888889013,0.9090909090909091,1.0,0.11111109876543349,0.0,9,10,0.0002552944566653494,0.0015656262505002,1.2582062720815115e-05,5000,0.9090909090909091,172,29.536585648148147,1.5789473684210527,0.361371874908208,2,1.2666666666666666,1,1,2,0,0,0
ACC001096,4695.5599999999995,782.5933333333332,1373.07,594.9542351027234,6.0,17519.89,4379.9725,15539.54,7459.8532912266455,4.0,6.0,4.0,0.0,10.0,0.2680130982404562,0.9999998333333611,1.4,0.0,0.0,0.0,6,4,7.960906360598752e-05,0.0007112845138055223,0.0,5000,1.4,147,55.53659722222222,1.7999999999999998,0.30000000000000004,2,1.1111111111111112,1,1,2,0,0,0
ACC001097,9169.880000000001,764.1566666666668,3577.56,1009.0467339418864,12.0,23941.36,1995.1133333333335,14603.31,4038.164975830512,12.0,12.0,12.0,0.0,24.0,0.383014164592863,0.9999999166666736,1.0,0.0,0.0,0.0,12,12,0.0004972707930137246,0.001404561824729892,0.0,5000,1.0,156,26.74704861111111,1.875,0.46049274850812955,3,1.6,1,2,3,0,0,0
ACC001098,462.7,115.675,314.11,135.48415762245662,4.0,12468.93,1385.4366666666667,6393.91,2363.6384705047426,9.0,4.0,9.0,0.0,13.0,0.037108236229002146,0.9999997500000625,0.5,0.0,0.0,0.0,4,9,0.00017566280956518416,0.002781112444977991,0.0,5000,0.5,147,42.42181712962963,1.3846153846153846,0.36487819155789,2,1.4444444444444444,1,1,2,0,0,0
ACC001099,8194.32,1365.72,5205.84,2118.1320730398284,6.0,45309.34,4119.030909090909,39749.42,11828.121517795169,11.0,6.0,11.0,0.0,17.0,0.1808527778117966,0.9999998333333611,0.5833333333333334,0.0,0.0,0.0,6,11,0.0003056041174702592,0.003397358943577431,2.264903746307385e-06,5000,0.5833333333333334,161,34.57012731481481,2.8235294117647056,0.6355317440318964,4,1.4166666666666667,1,1,2,0,0,0
ACC001100,16264.539999999999,1251.1184615384614,6815.79,1865.1448617370452,13.0,20004.83,2500.60375,12283.62,4162.533459496367,8.0,13.0,8.0,0.0,21.0,0.8130306530566351,0.9999999230769291,1.5555555555555556,0.0,0.0,0.0,13,8,0.00010403623289971265,0.0008223289315726291,0.0,5000,1.5555555555555556,167,22.251018518518517,2.142857142857143,0.45175395145262565,3,1.4,1,1,3,0,0,0
ACC001101,18021.36,2574.48,9198.41,3127.099165318128,7.0,29277.65,4182.521428571429,16615.07,6643.1750687288795,7.0,7.0,7.0,0.0,14.0,0.6155330089465673,0.9999998571428775,1.0,0.0,0.0,0.0,7,7,0.000179353399132935,3.6014405762304925e-05,0.0,5000,1.0,148,51.73665509259259,1.5714285714285714,0.367006645104718,2,1.2727272727272727,1,3,5,0,0,0
ACC001102,38129.23,7625.8460000000005,33774.54,14644.44600577229,5.0,4761.110000000001,680.1585714285715,2529.18,851.3644007401408,7.0,5.0,7.0,0.0,12.0,8.008474912781162,0.99999980000004,0.75,0.0,0.0,0.0,5,7,8.144969978996356e-05,0.0003561424569827931,1.3618772984896742e-05,5000,0.75,150,37.55736111111111,1.6666666666666667,0.35136418446315326,2,1.2,1,1,2,0,0,0
ACC001103,25593.02,3199.1275,14599.6,5014.481629744993,8.0,23631.39,2363.139,15639.61,4752.455747244904,10.0,8.0,10.0,0.0,18.0,1.0830095055312867,0.9999998750000157,0.8181818181818182,0.0,0.0,0.0,8,10,0.00012966706366136834,0.0032903161264505806,1.098583278636375e-05,5000,0.8181818181818182,134,25.397256944444443,2.0,0.4494665749754947,3,1.5,1,1,3,0,0,0
ACC001104,13333.46,3333.365,13073.47,6493.6071095732295,4.0,14083.17,1408.317,4154.33,1546.9804254888152,10.0,4.0,10.0,0.0,14.0,0.9467655363851486,0.9999997500000625,0.45454545454545453,0.0,0.0,0.0,4,10,0.00022987364071398579,0.0018867547018807523,0.0,5000,0.45454545454545453,159,37.7559375,2.571428571428571,0.49487165930539345,3,1.1666666666666667,1,2,3,0,0,0
ACC001105,39135.89,4891.98625,30757.77,10666.941667698571,8.0,2871.85,574.37,1937.2,787.1818267084168,5.0,8.0,5.0,0.0,13.0,13.627414379710844,0.9999998750000157,1.5,0.0,0.0,0.0,8,5,4.1342972785480503e-05,0.0014335734293717487,0.0,5000,1.5,168,70.4808912037037,2.076923076923077,0.5029498781008469,3,1.4444444444444444,2,3,3,0,0,0
ACC001106,3018.0599999999995,377.25749999999994,1422.79,495.58677895861126,8.0,60726.48,6072.648,50000.0,15549.847704112231,10.0,8.0,10.0,0.0,18.0,0.049699241582095655,0.9999998750000157,0.8181818181818182,0.0,0.0,0.0,8,10,0.0002742199725736485,0.005490196078431373,0.0,5000,0.8181818181818182,150,19.94829861111111,2.1666666666666665,0.4697648479246601,3,1.3846153846153846,1,1,2,0,0,0
ACC001107,55044.009999999995,18348.00333333333,48850.17,26432.070634576346,3.0,71939.1,10277.014285714287,50000.0,18100.91499862632,7.0,3.0,7.0,0.0,10.0,0.7651473259914963,0.9999996666667778,0.5,0.0,0.0,0.0,3,7,0.0002464348579512556,0.0,0.0,5000,0.5,169,65.40689814814814,1.0,0.0,1,1.0,1,1,1,0,0,0
ACC001108,25713.280000000002,2337.5709090909095,16598.52,4762.112285329808,11.0,8023.37,2674.4566666666665,7424.16,4113.382392172327,3.0,11.0,3.0,0.0,14.0,3.20479798349013,0.9999999090909174,3.0,0.0,0.0,0.0,11,3,8.122712680258452e-05,0.00040816326530612246,3.842721049706071e-06,5000,3.0,132,65.5328587962963,1.7142857142857142,0.4040610178208843,3,1.75,1,1,1,0,0,0
ACC001109,3916.77,652.795,1794.39,661.4282615900231,6.0,13522.300000000001,2253.7166666666667,9825.52,3785.2252618234847,6.0,6.0,6.0,0.0,12.0,0.2896526478269486,0.9999998333333611,1.0,0.0,0.0,0.0,6,6,5.9385668867747906e-05,0.000815326130452181,0.0,5000,1.0,133,33.6950462962963,2.0,0.5039526306789696,3,1.5,1,1,1,0,0,0
ACC001110,7533.21,753.321,2649.64,768.2455165787388,10.0,10290.78,1143.42,3711.69,1270.4355931037983,9.0,10.0,9.0,0.0,19.0,0.7320348894124609,0.99999990000001,1.1,0.0,0.0,0.0,10,9,0.00016378100021795575,0.0010474189675870348,0.0,5000,1.1,156,21.076527777777777,1.4736842105263157,0.36639116912546604,2,1.3571428571428572,1,2,2,0,0,0
ACC001111,12669.82,1151.8018181818181,6357.89,1777.9198154237338,11.0,20666.91,1878.81,9808.96,3000.8164699661324,11.0,11.0,11.0,0.0,22.0,0.6130485882692164,0.9999999090909174,1.0,0.0,0.0,0.0,11,11,0.00018577689543352284,4.5018007202881156e-05,3.251451460339675e-06,5000,1.0,167,21.682407407407407,2.318181818181818,0.4542612748024247,3,1.2941176470588236,1,1,4,0,0,0
