account,lifecycle_stage,rule_stage,risk_level,early_flag,is_fraud
ACC001851,Recruitment,Normal,2,1,0
ACC001852,Recruitment,Recruitment,2,1,0
ACC001853,Recruitment,Recruitment,2,1,0
ACC001854,Recruitment,Recruitment,2,1,0
ACC001855,Recruitment,Normal,2,1,0
ACC001856,Recruitment,Normal,2,1,0
ACC001857,Recruitment,Recruitment,2,1,0
ACC001858,Recruitment,Recruitment,2,1,0
ACC001859,Recruitment,Recruitment,2,1,0
ACC001860,Recruitment,Recruitment,2,1,0
ACC001861,Recruitment,Recruitment,2,1,0
ACC001862,Recruitment,Recruitment,2,1,0
ACC001863,Recruitment,Recruitment,2,1,0
ACC001864,Recruitment,Recruitment,2,1,0
ACC001865,Recruitment,Recruitment,2,1,0
ACC001866,Recruitment,Recruitment,2,1,0
ACC001867,Recruitment,Recruitment,2,1,0
ACC001868,Recruitment,Recruitment,2,1,0
ACC001869,Recruitment,Recruitment,2,1,0
ACC001870,Recruitment,Recruitment,2,1,0
ACC001871,Recruitment,Recruitment,2,1,0
ACC001872,Recruitment,Recruitment,2,1,0
ACC001873,Recruitment,Recruitment,2,1,0
ACC001874,Recruitment,Normal,2,1,0
ACC001875,Laundering,Laundering,5,0,1
ACC001876,Recruitment,Recruitment,2,1,0
ACC001877,Recruitment,Recruitment,2,1,0
ACC001878,Recruitment,Recruitment,2,1,0
ACC001879,Recruitment,Recruitment,2,1,0
ACC001880,Recruitment,Recruitment,2,1,0
ACC001881,Recruitment,Recruitment,2,1,0
ACC001882,Recruitment,Recruitment,2,1,0
ACC001883,Recruitment,Normal,2,1,0
ACC001884,Recruitment,Normal,2,1,0
ACC001885,Recruitment,Normal,2,1,0
ACC001886,Recruitment,Normal,2,1,0
ACC001887,Recruitment,Recruitment,2,1,0
ACC001888,Recruitment,Recruitment,2,1,0
ACC001889,Laundering,Laundering,5,0,1
ACC001890,Recruitment,Recruitment,2,1,0
ACC001891,Recruitment,Recruitment,2,1,0
ACC001892,Recruitment,Recruitment,2,1,0
ACC001893,Recruitment,Recruitment,2,1,0
ACC001894,Recruitment,Recruitment,2,1,0
ACC001895,Recruitment,Recruitment,2,1,0
ACC001896,Recruitment,Recruitment,2,1,0
ACC001897,Recruitment,Normal,2,1,0
ACC001898,Recruitment,Recruitment,2,1,0
ACC001899,Recruitment,Recruitment,2,1,0
ACC001900,Recruitment,Recruitment,2,1,0
ACC001901,Recruitment,Recruitment,2,1,0
ACC001902,Recruitment,Normal,2,1,0
ACC001903,Recruitment,Recruitment,2,1,0
ACC001904,Recruitment,Recruitment,2,1,0
ACC001905,Laundering,Laundering,5,0,1
ACC001906,Recruitment,Recruitment,2,1,0
ACC001907,Recruitment,Recruitment,2,1,0
ACC001908,Recruitment,Recruitment,2,1,0
ACC001909,Recruitment,Recruitment,2,1,0
ACC001910,Laundering,Laundering,5,0,1
ACC001911,Recruitment,Recruitment,2,1,0
ACC001912,Recruitment,Recruitment,2,1,0
ACC001913,Recruitment,Normal,2,1,0
ACC001914,Laundering,Laundering,5,0,1
ACC001915,Recruitment,Recruitment,2,1,0
ACC001916,Recruitment,Recruitment,2,1,0
ACC001917,Recruitment,Recruitment,2,1,0
ACC001918,Recruitment,Normal,2,1,0
ACC001919,Recruitment,Normal,2,1,0
ACC001920,Recruitment,Recruitment,2,1,0
ACC001921,Recruitment,Recruitment,2,1,0
ACC001922,Recruitment,Recruitment,2,1,0
ACC001923,Recruitment,Recruitment,2,1,0
ACC001924,Recruitment,Recruitment,2,1,0
ACC001925,Recruitment,Recruitment,2,1,0
ACC001926,Recruitment,Recruitment,2,1,0
ACC001927,Recruitment,Recruitment,2,1,0
ACC001928,Recruitment,Recruitment,2,1,0
ACC001929,Recruitment,Recruitment,2,1,0
ACC001930,Recruitment,Recruitment,2,1,0
ACC001931,Laundering,Laundering,5,0,1
ACC001932,Recruitment,Recruitment,2,1,0
ACC001933,Recruitment,Recruitment,2,1,0
ACC001934,Laundering,Laundering,5,0,1
ACC001935,Recruitment,Recruitment,2,1,0
ACC001936,Recruitment,Recruitment,2,1,0
ACC001937,Recruitment,Recruitment,2,1,0
ACC001938,Recruitment,Recruitment,2,1,0
ACC001939,Recruitment,Recruitment,2,1,0
ACC001940,Recruitment,Recruitment,2,1,0
ACC001941,Recruitment,Recruitment,2,1,0
ACC001942,Recruitment,Recruitment,2,1,0
ACC001943,Recruitment,Recruitment,2,1,0
ACC001944,Recruitment,Recruitment,2,1,0
ACC001945,Recruitment,Recruitment,2,1,0
ACC001946,Recruitment,Recruitment,2,1,0
ACC001947,Recruitment,Recruitment,2,1,0
ACC001948,Recruitment,Recruitment,2,1,0
ACC001949,Recruitment,Normal,2,1,0
ACC001950,Recruitment,Recruitment,2,1,0
ACC001951,Recruitment,Recruitment,2,1,0
ACC001952,Recruitment,Recruitment,2,1,0
ACC001953,Recruitment,Recruitment,2,1,0
ACC001954,Recruitment,Recruitment,2,1,0
ACC001955,Recruitment,Recruitment,2,1,0
ACC001956,Recruitment,Recruitment,2,1,0
ACC001957,Recruitment,Recruitment,2,1,0
ACC001958,Recruitment,Normal,2,1,0
ACC001959,Recruitment,Recruitment,2,1,0
ACC001960,Laundering,Laundering,5,0,1
ACC001961,Recruitment,Recruitment,2,1,0
ACC001962,Recruitment,Normal,2,1,0
ACC001963,Recruitment,Recruitment,2,1,0
ACC001964,Recruitment,Normal,2,1,0
ACC001965,Recruitment,Recruitment,2,1,0
ACC001966,Recruitment,Recruitment,2,1,0
ACC001967,Recruitment,Recruitment,2,1,0
ACC001968,Recruitment,Recruitment,2,1,0
ACC001969,Recruitment,Recruitment,2,1,0
ACC001970,Recruitment,Recruitment,2,1,0
ACC001971,Recruitment,Recruitment,2,1,0
ACC001972,Recruitment,Recruitment,2,1,0
ACC001973,Recruitment,Recruitment,2,1,0
ACC001974,Recruitment,Recruitment,2,1,0
ACC001975,Recruitment,Recruitment,2,1,0
ACC001976,Recruitment,Recruitment,2,1,0
ACC001977,Recruitment,Recruitment,2,1,0
ACC001978,Recruitment,Recruitment,2,1,0
ACC001979,Recruitment,Recruitment,2,1,0
ACC001980,Recruitment,Recruitment,2,1,0
ACC001981,Recruitment,Normal,2,1,0
ACC001982,Recruitment,Recruitment,2,1,0
ACC001983,Recruitment,Recruitment,2,1,0
ACC001984,Recruitment,Recruitment,2,1,0
ACC001985,Recruitment,Recruitment,2,1,0
ACC001986,Recruitment,Recruitment,2,1,0
ACC001987,Recruitment,Recruitment,2,1,0
ACC001988,Recruitment,Normal,2,1,0
ACC001989,Recruitment,Recruitment,2,1,0
ACC001990,Recruitment,Recruitment,2,1,0
ACC001991,Recruitment,Recruitment,2,1,0
ACC001992,Recruitment,Recruitment,2,1,0
ACC001993,Recruitment,Recruitment,2,1,0
ACC001994,Recruitment,Recruitment,2,1,0
ACC001995,Recruitment,Recruitment,2,1,0
ACC001996,Recruitment,Recruitment,2,1,0
ACC001997,Recruitment,Recruitment,2,1,0
ACC001998,Recruitment,Normal,2,1,0
ACC001999,Recruitment,Normal,2,1,0
ACC002000,Recruitment,Recruitment,2,1,0
ACC002001,Recruitment,Recruitment,2,1,0
ACC002002,Recruitment,Normal,2,1,0
ACC002003,Recruitment,Recruitment,2,1,0
ACC002004,Recruitment,Recruitment,2,1,0
ACC002005,Recruitment,Recruitment,2,1,0
ACC002006,Laundering,Laundering,5,0,1
ACC002007,Recruitment,Recruitment,2,1,0
ACC002008,Recruitment,Recruitment,2,1,0
ACC002009,Recruitment,Recruitment,2,1,0
ACC002010,Recruitment,Recruitment,2,1,0
ACC002011,Recruitment,Recruitment,2,1,0
ACC002012,Recruitment,Recruitment,2,1,0
ACC002013,Recruitment,Recruitment,2,1,0
ACC002014,Recruitment,Recruitment,2,1,0
ACC002015,Recruitment,Recruitment,2,1,0
ACC002016,Recruitment,Recruitment,2,1,0
ACC002017,Recruitment,Recruitment,2,1,0
ACC002018,Recruitment,Recruitment,2,1,0
ACC002019,Recruitment,Recruitment,2,1,0
ACC002020,Recruitment,Recruitment,2,1,0
ACC002021,Recruitment,Recruitment,2,1,0
ACC002022,Recruitment,Recruitment,2,1,0
ACC002023,Laundering,Laundering,5,0,1
ACC002024,Recruitment,Recruitment,2,1,0
ACC002025,Recruitment,Recruitment,2,1,0
ACC002026,Recruitment,Recruitment,2,1,0
ACC002027,Recruitment,Recruitment,2,1,0
ACC002028,Recruitment,Recruitment,2,1,0
ACC002029,Recruitment,Recruitment,2,1,0
ACC002030,Recruitment,Recruitment,2,1,0
ACC002031,Recruitment,Recruitment,2,1,0
ACC002032,Recruitment,Recruitment,2,1,0
ACC002033,Recruitment,Recruitment,2,1,0
ACC002034,Laundering,Laundering,5,0,1
ACC002035,Laundering,Laundering,5,0,1
ACC002036,Recruitment,Recruitment,2,1,0
ACC002037,Recruitment,Recruitment,2,1,0
ACC002038,Recruitment,Recruitment,2,1,0
ACC002039,Recruitment,Recruitment,2,1,0
ACC002040,Recruitment,Recruitment,2,1,0
ACC002041,Laundering,Laundering,5,0,1
ACC002042,Recruitment,Recruitment,2,1,0
ACC002043,Laundering,Laundering,5,0,1
ACC002044,Recruitment,Recruitment,2,1,0
ACC002045,Recruitment,Recruitment,2,1,0
ACC002046,Recruitment,Recruitment,2,1,0
ACC002047,Recruitment,Recruitment,2,1,0
ACC002048,Recruitment,Recruitment,2,1,0
ACC002049,Recruitment,Recruitment,2,1,0
ACC002050,Recruitment,Recruitment,2,1,0
ACC002051,Recruitment,Recruitment,2,1,0
ACC002052,Recruitment,Recruitment,2,1,0
ACC002053,Recruitment,Recruitment,2,1,0
ACC002054,Recruitment,Recruitment,2,1,0
ACC002055,Recruitment,Recruitment,2,1,0
ACC002056,Recruitment,Recruitment,2,1,0
ACC002057,Recruitment,Recruitment,2,1,0
ACC002058,Recruitment,Recruitment,2,1,0
ACC002059,Recruitment,Recruitment,2,1,0
ACC002060,Recruitment,Recruitment,2,1,0
ACC002061,Recruitment,Recruitment,2,1,0
ACC002062,Recruitment,Normal,2,1,0
ACC002063,Recruitment,Recruitment,2,1,0
ACC002064,Recruitment,Normal,2,1,0
ACC002065,Laundering,Laundering,5,0,1
ACC002066,Recruitment,Recruitment,2,1,0
ACC002067,Recruitment,Recruitment,2,1,0
ACC002068,Recruitment,Recruitment,2,1,0
ACC002069,Recruitment,Recruitment,2,1,0
ACC002070,Recruitment,Recruitment,2,1,0
ACC002071,Recruitment,Normal,2,1,0
ACC002072,Recruitment,Recruitment,2,1,0
ACC002073,Recruitment,Recruitment,2,1,0
ACC002074,Recruitment,Recruitment,2,1,0
ACC002075,Recruitment,Recruitment,2,1,0
ACC002076,Recruitment,Recruitment,2,1,0
ACC002077,Recruitment,Recruitment,2,1,0
ACC002078,Recruitment,Normal,2,1,0
ACC002079,Recruitment,Recruitment,2,1,0
ACC002080,Recruitment,Recruitment,2,1,0
ACC002081,Recruitment,Recruitment,2,1,0
ACC002082,Recruitment,Recruitment,2,1,0
ACC002083,Recruitment,Recruitment,2,1,0
ACC002084,Laundering,Laundering,5,0,1
ACC002085,Recruitment,Recruitment,2,1,0
ACC002086,Recruitment,Recruitment,2,1,0
ACC002087,Recruitment,Recruitment,2,1,0
ACC002088,Recruitment,Recruitment,2,1,0
ACC002089,Recruitment,Recruitment,2,1,0
ACC002090,Recruitment,Recruitment,2,1,0
ACC002091,Recruitment,Recruitment,2,1,0
ACC002092,Recruitment,Normal,2,1,0
ACC002093,Recruitment,Recruitment,2,1,0
ACC002094,Recruitment,Recruitment,2,1,0
ACC002095,Recruitment,Recruitment,2,1,0
ACC002096,Recruitment,Recruitment,2,1,0
ACC002097,Recruitment,Recruitment,2,1,0
ACC002098,Recruitment,Recruitment,2,1,0
ACC002099,Recruitment,Recruitment,2,1,0
ACC002100,Recruitment,Recruitment,2,1,0
ACC002101,Recruitment,Recruitment,2,1,0
ACC002102,Recruitment,Recruitment,2,1,0
ACC002103,Recruitment,Recruitment,2,1,0
ACC002104,Recruitment,Recruitment,2,1,0
ACC002105,Recruitment,Recruitment,2,1,0
ACC002106,Recruitment,Recruitment,2,1,0
ACC002107,Recruitment,Recruitment,2,1,0
ACC002108,Recruitment,Recruitment,2,1,0
ACC002109,Recruitment,Recruitment,2,1,0
ACC002110,Recruitment,Recruitment,2,1,0
ACC002111,Recruitment,Recruitment,2,1,0
ACC002112,Recruitment,Recruitment,2,1,0
ACC002113,Recruitment,Recruitment,2,1,0
ACC002114,Laundering,Laundering,5,0,1
ACC002115,Recruitment,Recruitment,2,1,0
ACC002116,Recruitment,Recruitment,2,1,0
ACC002117,Recruitment,Recruitment,2,1,0
ACC002118,Recruitment,Recruitment,2,1,0
ACC002119,Recruitment,Normal,2,1,0
ACC002120,Recruitment,Recruitment,2,1,0
ACC002121,Recruitment,Recruitment,2,1,0
ACC002122,Recruitment,Recruitment,2,1,0
ACC002123,Recruitment,Normal,2,1,0
ACC002124,Recruitment,Recruitment,2,1,0
ACC002125,Recruitment,Recruitment,2,1,0
ACC002126,Recruitment,Recruitment,2,1,0
ACC002127,Recruitment,Recruitment,2,1,0
ACC002128,Recruitment,Recruitment,2,1,0
ACC002129,Recruitment,Recruitment,2,1,0
ACC002130,Recruitment,Normal,2,1,0
ACC002131,Laundering,Laundering,5,0,1
ACC002132,Recruitment,Recruitment,2,1,0
ACC002133,Recruitment,Normal,2,1,0
ACC002134,Recruitment,Recruitment,2,1,0
ACC002135,Recruitment,Recruitment,2,1,0
ACC002136,Recruitment,Recruitment,2,1,0
ACC002137,Recruitment,Recruitment,2,1,0
ACC002138,Recruitment,Recruitment,2,1,0
ACC002139,Recruitment,Normal,2,1,0
ACC002140,Recruitment,Recruitment,2,1,0
ACC002141,Recruitment,Recruitment,2,1,0
ACC002142,Recruitment,Normal,2,1,0
ACC002143,Recruitment,Recruitment,2,1,0
ACC002144,Recruitment,Recruitment,2,1,0
ACC002145,Recruitment,Normal,2,1,0
ACC002146,Recruitment,Recruitment,2,1,0
ACC002147,Recruitment,Recruitment,2,1,0
ACC002148,Recruitment,Recruitment,2,1,0
ACC002149,Recruitment,Recruitment,2,1,0
ACC002150,Recruitment,Recruitment,2,1,0
ACC002151,Recruitment,Recruitment,2,1,0
ACC002152,Recruitment,Recruitment,2,1,0
ACC002153,Recruitment,Recruitment,2,1,0
ACC002154,Recruitment,Recruitment,2,1,0
ACC002155,Recruitment,Recruitment,2,1,0
ACC002156,Recruitment,Recruitment,2,1,0
ACC002157,Recruitment,Recruitment,2,1,0
ACC002158,Recruitment,Recruitment,2,1,0
ACC002159,Recruitment,Recruitment,2,1,0
ACC002160,Recruitment,Recruitment,2,1,0
ACC002161,Recruitment,Recruitment,2,1,0
ACC002162,Recruitment,Recruitment,2,1,0
ACC002163,Recruitment,Recruitment,2,1,0
ACC002164,Recruitment,Recruitment,2,1,0
ACC002165,Recruitment,Normal,2,1,0
ACC002166,Recruitment,Recruitment,2,1,0
ACC002167,Recruitment,Recruitment,2,1,0
ACC002168,Recruitment,Recruitment,2,1,0
ACC002169,Recruitment,Recruitment,2,1,0
ACC002170,Recruitment,Normal,2,1,0
ACC002171,Recruitment,Recruitment,2,1,0
ACC002172,Recruitment,Recruitment,2,1,0
ACC002173,Recruitment,Recruitment,2,1,0
ACC002174,Recruitment,Recruitment,2,1,0
ACC002175,Recruitment,Recruitment,2,1,0
ACC002176,Recruitment,Recruitment,2,1,0
ACC002177,Recruitment,Recruitment,2,1,0
ACC002178,Recruitment,Recruitment,2,1,0
ACC002179,Recruitment,Recruitment,2,1,0
ACC002180,Recruitment,Recruitment,2,1,0
ACC002181,Laundering,Laundering,5,0,1
ACC002182,Recruitment,Recruitment,2,1,0
ACC002183,Recruitment,Normal,2,1,0
ACC002184,Recruitment,Recruitment,2,1,0
ACC002185,Recruitment,Recruitment,2,1,0
ACC002186,Recruitment,Recruitment,2,1,0
ACC002187,Recruitment,Recruitment,2,1,0
ACC002188,Recruitment,Recruitment,2,1,0
ACC002189,Recruitment,Recruitment,2,1,0
ACC002190,Recruitment,Recruitment,2,1,0
ACC002191,Recruitment,Recruitment,2,1,0
ACC002192,Recruitment,Recruitment,2,1,0
ACC002193,Recruitment,Normal,2,1,0
ACC002194,Recruitment,Recruitment,2,1,0
ACC002195,Recruitment,Normal,2,1,0
ACC002196,Recruitment,Recruitment,2,1,0
ACC002197,Recruitment,Recruitment,2,1,0
ACC002198,Laundering,Laundering,5,0,1
ACC002199,Recruitment,Normal,2,1,0
ACC002200,Recruitment,Recruitment,2,1,0
ACC002201,Recruitment,Recruitment,2,1,0
ACC002202,Recruitment,Recruitment,2,1,0
ACC002203,Recruitment,Recruitment,2,1,0
ACC002204,Recruitment,Recruitment,2,1,0
ACC002205,Recruitment,Recruitment,2,1,0
ACC002206,Recruitment,Recruitment,2,1,0
ACC002207,Recruitment,Recruitment,2,1,0
ACC002208,Recruitment,Recruitment,2,1,0
ACC002209,Recruitment,Recruitment,2,1,0
ACC002210,Recruitment,Recruitment,2,1,0
ACC002211,Recruitment,Recruitment,2,1,0
ACC002212,Recruitment,Recruitment,2,1,0
ACC002213,Laundering,Laundering,5,0,1
ACC002214,Recruitment,Recruitment,2,1,0
ACC002215,Laundering,Laundering,5,0,1
ACC002216,Laundering,Laundering,5,0,1
ACC002217,Recruitment,Recruitment,2,1,0
ACC002218,Recruitment,Recruitment,2,1,0
ACC002219,Recruitment,Normal,2,1,0
ACC002220,Recruitment,Recruitment,2,1,0
ACC002221,Recruitment,Recruitment,2,1,0
ACC002222,Recruitment,Recruitment,2,1,0
ACC002223,Recruitment,Normal,2,1,0
ACC002224,Recruitment,Recruitment,2,1,0
ACC002225,Recruitment,Recruitment,2,1,0
ACC002226,Recruitment,Normal,2,1,0
ACC002227,Recruitment,Recruitment,2,1,0
ACC002228,Recruitment,Recruitment,2,1,0
ACC002229,Recruitment,Normal,2,1,0
ACC002230,Recruitment,Recruitment,2,1,0
ACC002231,Laundering,Laundering,5,0,1
ACC002232,Recruitment,Recruitment,2,1,0
ACC002233,Recruitment,Recruitment,2,1,0
ACC002234,Recruitment,Recruitment,2,1,0
ACC002235,Recruitment,Recruitment,2,1,0
ACC002236,Recruitment,Recruitment,2,1,0
ACC002237,Recruitment,Recruitment,2,1,0
ACC002238,Recruitment,Normal,2,1,0
ACC002239,Recruitment,Recruitment,2,1,0
ACC002240,Recruitment,Recruitment,2,1,0
ACC002241,Recruitment,Recruitment,2,1,0
ACC002242,Recruitment,Recruitment,2,1,0
ACC002243,Recruitment,Recruitment,2,1,0
ACC002244,Recruitment,Recruitment,2,1,0
ACC002245,Laundering,Laundering,5,0,1
ACC002246,Recruitment,Recruitment,2,1,0
ACC002247,Recruitment,Recruitment,2,1,0
ACC002248,Recruitment,Normal,2,1,0
ACC002249,Laundering,Laundering,5,0,1
ACC002250,Recruitment,Recruitment,2,1,0
ACC002251,Recruitment,Normal,2,1,0
ACC002252,Recruitment,Normal,2,1,0
ACC002253,Laundering,Laundering,5,0,1
ACC002254,Laundering,Laundering,5,0,1
ACC002255,Recruitment,Recruitment,2,1,0
ACC002256,Recruitment,Recruitment,2,1,0
ACC002257,Recruitment,Recruitment,2,1,0
ACC002258,Recruitment,Recruitment,2,1,0
ACC002259,Recruitment,Normal,2,1,0
ACC002260,Recruitment,Normal,2,1,0
ACC002261,Recruitment,Recruitment,2,1,0
ACC002262,Recruitment,Recruitment,2,1,0
ACC002263,Recruitment,Recruitment,2,1,0
ACC002264,Recruitment,Recruitment,2,1,0
ACC002265,Recruitment,Normal,2,1,0
ACC002266,Recruitment,Normal,2,1,0
ACC002267,Recruitment,Recruitment,2,1,0
ACC002268,Recruitment,Recruitment,2,1,0
ACC002269,Recruitment,Recruitment,2,1,0
ACC002270,Recruitment,Recruitment,2,1,0
ACC002271,Recruitment,Normal,2,1,0
ACC002272,Recruitment,Recruitment,2,1,0
ACC002273,Recruitment,Normal,2,1,0
ACC002274,Recruitment,Recruitment,2,1,0
ACC002275,Recruitment,Recruitment,2,1,0
ACC002276,Recruitment,Recruitment,2,1,0
ACC002277,Recruitment,Normal,2,1,0
ACC002278,Recruitment,Recruitment,2,1,0
ACC002279,Recruitment,Recruitment,2,1,0
ACC002280,Recruitment,Recruitment,2,1,0
ACC002281,Recruitment,Recruitment,2,1,0
ACC002282,Recruitment,Recruitment,2,1,0
ACC002283,Recruitment,Recruitment,2,1,0
ACC002284,Recruitment,Recruitment,2,1,0
ACC002285,Recruitment,Recruitment,2,1,0
ACC002286,Recruitment,Recruitment,2,1,0
ACC002287,Recruitment,Recruitment,2,1,0
ACC002288,Recruitment,Normal,2,1,0
ACC002289,Recruitment,Recruitment,2,1,0
ACC002290,Recruitment,Recruitment,2,1,0
ACC002291,Recruitment,Recruitment,2,1,0
ACC002292,Laundering,Laundering,5,0,1
ACC002293,Recruitment,Recruitment,2,1,0
ACC002294,Laundering,Laundering,5,0,1
ACC002295,Recruitment,Recruitment,2,1,0
ACC002296,Recruitment,Recruitment,2,1,0
ACC002297,Recruitment,Recruitment,2,1,0
ACC002298,Recruitment,Recruitment,2,1,0
ACC002299,Recruitment,Recruitment,2,1,0
ACC002300,Recruitment,Recruitment,2,1,0
ACC002301,Recruitment,Recruitment,2,1,0
ACC002302,Recruitment,Recruitment,2,1,0
ACC002303,Recruitment,Recruitment,2,1,0
ACC002304,Recruitment,Recruitment,2,1,0
ACC002305,Recruitment,Normal,2,1,0
ACC002306,Laundering,Laundering,5,0,1
ACC002307,Recruitment,Recruitment,2,1,0
ACC002308,Recruitment,Recruitment,2,1,0
ACC002309,Recruitment,Recruitment,2,1,0
ACC002310,Recruitment,Recruitment,2,1,0
ACC002311,Recruitment,Recruitment,2,1,0
ACC002312,Recruitment,Recruitment,2,1,0
ACC002313,Recruitment,Normal,2,1,0
ACC002314,Recruitment,Recruitment,2,1,0
ACC002315,Recruitment,Recruitment,2,1,0
ACC002316,Recruitment,Recruitment,2,1,0
ACC002317,Recruitment,Recruitment,2,1,0
ACC002318,Recruitment,Recruitment,2,1,0
ACC002319,Recruitment,Recruitment,2,1,0
ACC002320,Recruitment,Recruitment,2,1,0
ACC002321,Recruitment,Recruitment,2,1,0
ACC002322,Recruitment,Recruitment,2,1,0
ACC002323,Recruitment,Recruitment,2,1,0
ACC002324,Recruitment,Recruitment,2,1,0
ACC002325,Recruitment,Recruitment,2,1,0
ACC002326,Recruitment,Recruitment,2,1,0
ACC002327,Recruitment,Recruitment,2,1,0
ACC002328,Recruitment,Normal,2,1,0
ACC002329,Recruitment,Recruitment,2,1,0
ACC002330,Recruitment,Recruitment,2,1,0
ACC002331,Recruitment,Recruitment,2,1,0
ACC002332,Recruitment,Recruitment,2,1,0
ACC002333,Recruitment,Recruitment,2,1,0
ACC002334,Recruitment,Normal,2,1,0
ACC002335,Recruitment,Recruitment,2,1,0
ACC002336,Recruitment,Recruitment,2,1,0
ACC002337,Recruitment,Recruitment,2,1,0
ACC002338,Recruitment,Recruitment,2,1,0
ACC002339,Recruitment,Recruitment,2,1,0
ACC002340,Recruitment,Recruitment,2,1,0
ACC002341,Recruitment,Recruitment,2,1,0
ACC002342,Recruitment,Recruitment,2,1,0
ACC002343,Recruitment,Normal,2,1,0
ACC002344,Recruitment,Recruitment,2,1,0
ACC002345,Recruitment,Recruitment,2,1,0
ACC002346,Recruitment,Recruitment,2,1,0
ACC002347,Recruitment,Recruitment,2,1,0
ACC002348,Recruitment,Recruitment,2,1,0
ACC002349,Recruitment,Recruitment,2,1,0
ACC002350,Recruitment,Recruitment,2,1,0
ACC002351,Recruitment,Recruitment,2,1,0
ACC002352,Recruitment,Recruitment,2,1,0
ACC002353,Recruitment,Recruitment,2,1,0
ACC002354,Recruitment,Recruitment,2,1,0
ACC002355,Recruitment,Normal,2,1,0
ACC002356,Recruitment,Recruitment,2,1,0
ACC002357,Recruitment,Recruitment,2,1,0
ACC002358,Recruitment,Recruitment,2,1,0
ACC002359,Recruitment,Recruitment,2,1,0
ACC002360,Recruitment,Recruitment,2,1,0
ACC002361,Recruitment,Recruitment,2,1,0
ACC002362,Recruitment,Recruitment,2,1,0
ACC002363,Recruitment,Recruitment,2,1,0
ACC002364,Recruitment,Recruitment,2,1,0
ACC002365,Recruitment,Recruitment,2,1,0
ACC002366,Recruitment,Recruitment,2,1,0
ACC002367,Recruitment,Recruitment,2,1,0
ACC002368,Recruitment,Recruitment,2,1,0
ACC002369,Recruitment,Recruitment,2,1,0
ACC002370,Recruitment,Recruitment,2,1,0
ACC002371,Recruitment,Recruitment,2,1,0
ACC002372,Recruitment,Recruitment,2,1,0
ACC002373,Recruitment,Recruitment,2,1,0
ACC002374,Recruitment,Recruitment,2,1,0
ACC002375,Recruitment,Normal,2,1,0
ACC002376,Recruitment,Recruitment,2,1,0
ACC002377,Recruitment,Recruitment,2,1,0
ACC002378,Recruitment,Recruitment,2,1,0
ACC002379,Recruitment,Recruitment,2,1,0
ACC002380,Recruitment,Recruitment,2,1,0
ACC002381,Recruitment,Recruitment,2,1,0
ACC002382,Recruitment,Recruitment,2,1,0
ACC002383,Laundering,Laundering,5,0,1
ACC002384,Recruitment,Recruitment,2,1,0
ACC002385,Recruitment,Recruitment,2,1,0
ACC002386,Recruitment,Recruitment,2,1,0
ACC002387,Recruitment,Recruitment,2,1,0
ACC002388,Recruitment,Recruitment,2,1,0
ACC002389,Recruitment,Recruitment,2,1,0
ACC002390,Recruitment,Recruitment,2,1,0
ACC002391,Recruitment,Normal,2,1,0
ACC002392,Recruitment,Recruitment,2,1,0
ACC002393,Recruitment,Recruitment,2,1,0
ACC002394,Recruitment,Recruitment,2,1,0
ACC002395,Recruitment,Recruitment,2,1,0
ACC002396,Recruitment,Recruitment,2,1,0
ACC002397,Recruitment,Recruitment,2,1,0
ACC002398,Recruitment,Recruitment,2,1,0
ACC002399,Laundering,Laundering,5,0,1
ACC002400,Recruitment,Recruitment,2,1,0
ACC002401,Recruitment,Normal,2,1,0
ACC002402,Recruitment,Normal,2,1,0
ACC002403,Recruitment,Recruitment,2,1,0
ACC002404,Recruitment,Recruitment,2,1,0
ACC002405,Recruitment,Recruitment,2,1,0
